OrderID,ProductID,UnitPrice,Quantity,Discount,DetailPrice
10539,21,10.00,15,0,150.00
10539,33,2.50,15,0,37.50
10539,49,20.00,6,0,120.00
10540,3,10.00,60,0,600.00
10540,26,31.23,40,0,1249.20
10540,38,263.50,30,0,7905.00
10540,68,12.50,35,0,437.50
10541,24,4.50,35,0.1,157.50
10541,38,263.50,4,0.1,1054.00
10541,65,21.05,36,0.1,757.80
10541,71,21.50,9,0.1,193.50
10542,11,21.00,15,0.05,315.00
10542,54,7.45,24,0.05,178.80
10543,12,38.00,30,0.15,1140.00
10543,23,9.00,70,0.15,630.00
10544,28,45.60,7,0,319.20
10544,67,14.00,7,0,98.00
10545,11,21.00,10,0,210.00
10546,7,30.00,10,0,300.00
10546,35,18.00,30,0,540.00
10546,62,49.30,40,0,1972.00
10547,32,32.00,24,0.15,768.00
10547,36,19.00,60,0,1140.00
10548,34,14.00,10,0.25,140.00
10548,41,9.65,14,0,135.10
10549,31,12.50,55,0.15,687.50
10549,45,9.50,100,0.15,950.00
10549,51,53.00,48,0.15,2544.00
10550,17,39.00,8,0.1,312.00
10550,19,9.20,10,0,92.00
10550,21,10.00,6,0.1,60.00
10550,61,28.50,10,0.1,285.00
10551,16,17.45,40,0.15,698.00
10551,35,18.00,20,0.15,360.00
10551,44,19.45,40,0,778.00
10552,69,36.00,18,0,648.00
10552,75,7.75,30,0,232.50
10553,11,21.00,15,0,315.00
10553,16,17.45,14,0,244.30
10553,22,21.00,24,0,504.00
10553,31,12.50,30,0,375.00
10553,35,18.00,6,0,108.00
10554,16,17.45,30,0.05,523.50
10554,23,9.00,20,0.05,180.00
10554,62,49.30,20,0.05,986.00
10554,77,13.00,10,0.05,130.00
10555,14,23.25,30,0.2,697.50
10555,19,9.20,35,0.2,322.00
10555,24,4.50,18,0.2,81.00
10555,51,53.00,20,0.2,1060.00
10555,56,38.00,40,0.2,1520.00
10556,72,34.80,24,0,835.20
10557,64,33.25,30,0,997.50
10557,75,7.75,20,0,155.00
10558,47,9.50,25,0,237.50
10558,51,53.00,20,0,1060.00
10558,52,7.00,30,0,210.00
10558,53,32.80,18,0,590.40
10558,73,15.00,3,0,45.00
10559,41,9.65,12,0.05,115.80
10559,55,24.00,18,0.05,432.00
10560,30,25.89,20,0,517.80
10560,62,49.30,15,0.25,739.50
10561,44,19.45,10,0,194.50
10561,51,53.00,50,0,2650.00
10562,33,2.50,20,0.1,50.00
10562,62,49.30,10,0.1,493.00
10563,36,19.00,25,0,475.00
10563,52,7.00,70,0,490.00
10564,17,39.00,16,0.05,624.00
10564,31,12.50,6,0.05,75.00
10564,55,24.00,25,0.05,600.00
10565,24,4.50,25,0.1,112.50
10565,64,33.25,18,0.1,598.50
10566,11,21.00,35,0.15,735.00
10566,18,62.50,18,0.15,1125.00
10566,76,18.00,10,0,180.00
10567,31,12.50,60,0.2,750.00
10567,51,53.00,3,0,159.00
10567,59,55.00,40,0.2,2200.00
10568,10,31.00,5,0,155.00
10569,31,12.50,35,0.2,437.50
10569,76,18.00,30,0,540.00
10570,11,21.00,15,0.05,315.00
10570,56,38.00,60,0.05,2280.00
10571,14,23.25,11,0.15,255.75
10571,42,14.00,28,0.15,392.00
10572,16,17.45,12,0.1,209.40
10572,32,32.00,10,0.1,320.00
10572,40,18.40,50,0,920.00
10572,75,7.75,15,0.1,116.25
10573,17,39.00,18,0,702.00
10573,34,14.00,40,0,560.00
10573,53,32.80,25,0,820.00
10574,33,2.50,14,0,35.00
10574,40,18.40,2,0,36.80
10574,62,49.30,10,0,493.00
10574,64,33.25,6,0,199.50
10575,59,55.00,12,0,660.00
10575,63,43.90,6,0,263.40
10575,72,34.80,30,0,1044.00
10575,76,18.00,10,0,180.00
10576,1,18.00,10,0,180.00
10576,31,12.50,20,0,250.00
10576,44,19.45,21,0,408.45
10577,39,18.00,10,0,180.00
10577,75,7.75,20,0,155.00
10577,77,13.00,18,0,234.00
10578,35,18.00,20,0,360.00
10578,57,19.50,6,0,117.00
10579,15,15.50,10,0,155.00
10579,75,7.75,21,0,162.75
10580,14,23.25,15,0.05,348.75
10580,41,9.65,9,0.05,86.85
10580,65,21.05,30,0.05,631.50
10581,75,7.75,50,0.2,387.50
10582,57,19.50,4,0,78.00
10582,76,18.00,14,0,252.00
10583,29,123.79,10,0,1237.90
10583,60,34.00,24,0.15,816.00
10583,69,36.00,10,0.15,360.00
10584,31,12.50,50,0.05,625.00
10585,47,9.50,15,0,142.50
10586,52,7.00,4,0.15,28.00
10587,26,31.23,6,0,187.38
10587,35,18.00,20,0,360.00
10587,77,13.00,20,0,260.00
10588,18,62.50,40,0.2,2500.00
10588,42,14.00,100,0.2,1400.00
10589,35,18.00,4,0,72.00
10590,1,18.00,20,0,360.00
10590,77,13.00,60,0.05,780.00
10591,3,10.00,14,0,140.00
10591,7,30.00,10,0,300.00
10591,54,7.45,50,0,372.50
10592,15,15.50,25,0.05,387.50
10592,26,31.23,5,0.05,156.15
10593,20,81.00,21,0.2,1701.00
10593,69,36.00,20,0.2,720.00
10593,76,18.00,4,0.2,72.00
10594,52,7.00,24,0,168.00
10594,58,13.25,30,0,397.50
10595,35,18.00,30,0.25,540.00
10595,61,28.50,120,0.25,3420.00
10595,69,36.00,65,0.25,2340.00
10596,56,38.00,5,0.2,190.00
10596,63,43.90,24,0.2,1053.60
10596,75,7.75,30,0.2,232.50
10597,24,4.50,35,0.2,157.50
10597,57,19.50,20,0,390.00
10597,65,21.05,12,0.2,252.60
10598,27,43.90,50,0,2195.00
10598,71,21.50,9,0,193.50
10599,62,49.30,10,0,493.00
10600,54,7.45,4,0,29.80
10600,73,15.00,30,0,450.00
10601,13,6.00,60,0,360.00
10601,59,55.00,35,0,1925.00
10602,77,13.00,5,0.25,65.00
10603,22,21.00,48,0,1008.00
10603,49,20.00,25,0.05,500.00
10604,48,12.75,6,0.1,76.50
10604,76,18.00,10,0.1,180.00
10605,16,17.45,30,0.05,523.50
10605,59,55.00,20,0.05,1100.00
10605,60,34.00,70,0.05,2380.00
10605,71,21.50,15,0.05,322.50
10606,4,22.00,20,0.2,440.00
10606,55,24.00,20,0.2,480.00
10606,62,49.30,10,0.2,493.00
10607,7,30.00,45,0,1350.00
10607,17,39.00,100,0,3900.00
10607,33,2.50,14,0,35.00
10607,40,18.40,42,0,772.80
10607,72,34.80,12,0,417.60
10608,56,38.00,28,0,1064.00
10609,1,18.00,3,0,54.00
10609,10,31.00,10,0,310.00
10609,21,10.00,6,0,60.00
10610,36,19.00,21,0.25,399.00
10611,1,18.00,6,0,108.00
10611,2,19.00,10,0,190.00
10611,60,34.00,15,0,510.00
10612,10,31.00,70,0,2170.00
10612,36,19.00,55,0,1045.00
10612,49,20.00,18,0,360.00
10612,60,34.00,40,0,1360.00
10612,76,18.00,80,0,1440.00
10613,13,6.00,8,0.1,48.00
10613,75,7.75,40,0,310.00
10614,11,21.00,14,0,294.00
10614,21,10.00,8,0,80.00
10614,39,18.00,5,0,90.00
10615,55,24.00,5,0,120.00
10616,38,263.50,15,0.05,3952.50
10616,56,38.00,14,0,532.00
10616,70,15.00,15,0.05,225.00
10616,71,21.50,15,0.05,322.50
10617,59,55.00,30,0.15,1650.00
10618,6,25.00,70,0,1750.00
10618,56,38.00,20,0,760.00
10618,68,12.50,15,0,187.50
10619,21,10.00,42,0,420.00
10619,22,21.00,40,0,840.00
10620,24,4.50,5,0,22.50
10620,52,7.00,5,0,35.00
10621,19,9.20,5,0,46.00
10621,23,9.00,10,0,90.00
10621,70,15.00,20,0,300.00
10621,71,21.50,15,0,322.50
10622,2,19.00,20,0,380.00
10622,68,12.50,18,0.2,225.00
10623,14,23.25,21,0,488.25
10623,19,9.20,15,0.1,138.00
10623,21,10.00,25,0.1,250.00
10623,24,4.50,3,0,13.50
10623,35,18.00,30,0.1,540.00
10624,28,45.60,10,0,456.00
10624,29,123.79,6,0,742.74
10624,44,19.45,10,0,194.50
10625,14,23.25,3,0,69.75
10625,42,14.00,5,0,70.00
10625,60,34.00,10,0,340.00
10626,53,32.80,12,0,393.60
10626,60,34.00,20,0,680.00
10626,71,21.50,20,0,430.00
10627,62,49.30,15,0,739.50
10627,73,15.00,35,0.15,525.00
10628,1,18.00,25,0,450.00
10629,29,123.79,20,0,2475.80
10629,64,33.25,9,0,299.25
10630,55,24.00,12,0.05,288.00
10630,76,18.00,35,0,630.00
10631,75,7.75,8,0.1,62.00
10632,2,19.00,30,0.05,570.00
10632,33,2.50,20,0.05,50.00
10633,12,38.00,36,0.15,1368.00
10633,13,6.00,13,0.15,78.00
10633,26,31.23,35,0.15,1093.05
10633,62,49.30,80,0.15,3944.00
10634,7,30.00,35,0,1050.00
10634,18,62.50,50,0,3125.00
10634,51,53.00,15,0,795.00
10634,75,7.75,2,0,15.50
10635,4,22.00,10,0.1,220.00
10635,5,21.35,15,0.1,320.25
10635,22,21.00,40,0,840.00
10636,4,22.00,25,0,550.00
10636,58,13.25,6,0,79.50
10637,11,21.00,10,0,210.00
10637,50,16.25,25,0.05,406.25
10637,56,38.00,60,0.05,2280.00
10638,45,9.50,20,0,190.00
10638,65,21.05,21,0,442.05
10638,72,34.80,60,0,2088.00
10639,18,62.50,8,0,500.00
10640,69,36.00,20,0.25,720.00
10640,70,15.00,15,0.25,225.00
10641,2,19.00,50,0,950.00
10641,40,18.40,60,0,1104.00
10642,21,10.00,30,0.2,300.00
10642,61,28.50,20,0.2,570.00
10643,28,45.60,15,0.25,684.00
10643,39,18.00,21,0.25,378.00
10643,46,12.00,2,0.25,24.00
10644,18,62.50,4,0.1,250.00
10644,43,46.00,20,0,920.00
10644,46,12.00,21,0.1,252.00
10645,18,62.50,20,0,1250.00
10645,36,19.00,15,0,285.00
10646,1,18.00,15,0.25,270.00
10646,10,31.00,18,0.25,558.00
10646,71,21.50,30,0.25,645.00
10646,77,13.00,35,0.25,455.00
10647,19,9.20,30,0,276.00
10647,39,18.00,20,0,360.00
10648,22,21.00,15,0,315.00
10648,24,4.50,15,0.15,67.50
10649,28,45.60,20,0,912.00
10649,72,34.80,15,0,522.00
10650,30,25.89,30,0,776.70
10650,53,32.80,25,0.05,820.00
10650,54,7.45,30,0,223.50
10651,19,9.20,12,0.25,110.40
10651,22,21.00,20,0.25,420.00
10652,30,25.89,2,0.25,51.78
10652,42,14.00,20,0,280.00
10653,16,17.45,30,0.1,523.50
10653,60,34.00,20,0.1,680.00
10654,4,22.00,12,0.1,264.00
10654,39,18.00,20,0.1,360.00
10654,54,7.45,6,0.1,44.70
10655,41,9.65,20,0.2,193.00
10656,14,23.25,3,0.1,69.75
10656,44,19.45,28,0.1,544.60
10656,47,9.50,6,0.1,57.00
10657,15,15.50,50,0,775.00
10657,41,9.65,24,0,231.60
10657,46,12.00,45,0,540.00
10657,47,9.50,10,0,95.00
10657,56,38.00,45,0,1710.00
10657,60,34.00,30,0,1020.00
10658,21,10.00,60,0,600.00
10658,40,18.40,70,0.05,1288.00
10658,60,34.00,55,0.05,1870.00
10658,77,13.00,70,0.05,910.00
10659,31,12.50,20,0.05,250.00
10659,40,18.40,24,0.05,441.60
10659,70,15.00,40,0.05,600.00
10660,20,81.00,21,0,1701.00
10661,39,18.00,3,0.2,54.00
10661,58,13.25,49,0.2,649.25
10662,68,12.50,10,0,125.00
10663,40,18.40,30,0.05,552.00
10663,42,14.00,30,0.05,420.00
10663,51,53.00,20,0.05,1060.00
10664,10,31.00,24,0.15,744.00
10664,56,38.00,12,0.15,456.00
10664,65,21.05,15,0.15,315.75
10665,51,53.00,20,0,1060.00
10665,59,55.00,1,0,55.00
10665,76,18.00,10,0,180.00
10666,29,123.79,36,0,4456.44
10666,65,21.05,10,0,210.50
10667,69,36.00,45,0.2,1620.00
10667,71,21.50,14,0.2,301.00
10668,31,12.50,8,0.1,100.00
10668,55,24.00,4,0.1,96.00
10668,64,33.25,15,0.1,498.75
10669,36,19.00,30,0,570.00
10670,23,9.00,32,0,288.00
10670,46,12.00,60,0,720.00
10670,67,14.00,25,0,350.00
10670,73,15.00,50,0,750.00
10670,75,7.75,25,0,193.75
10671,16,17.45,10,0,174.50
10671,62,49.30,10,0,493.00
10671,65,21.05,12,0,252.60
10672,38,263.50,15,0.1,3952.50
10672,71,21.50,12,0,258.00
10673,16,17.45,3,0,52.35
10673,42,14.00,6,0,84.00
10673,43,46.00,6,0,276.00
10674,23,9.00,5,0,45.00
10675,14,23.25,30,0,697.50
10675,53,32.80,10,0,328.00
10675,58,13.25,30,0,397.50
10676,10,31.00,2,0,62.00
10676,19,9.20,7,0,64.40
10676,44,19.45,21,0,408.45
10677,26,31.23,30,0.15,936.90
10677,33,2.50,8,0.15,20.00
10678,12,38.00,100,0,3800.00
10678,33,2.50,30,0,75.00
10678,41,9.65,120,0,1158.00
10678,54,7.45,30,0,223.50
10679,59,55.00,12,0,660.00
10680,16,17.45,50,0.25,872.50
10680,31,12.50,20,0.25,250.00
10680,42,14.00,40,0.25,560.00
10681,19,9.20,30,0.1,276.00
10681,21,10.00,12,0.1,120.00
10681,64,33.25,28,0,931.00
10682,33,2.50,30,0,75.00
10682,66,17.00,4,0,68.00
10682,75,7.75,30,0,232.50
10683,52,7.00,9,0,63.00
10684,40,18.40,20,0,368.00
10684,47,9.50,40,0,380.00
10684,60,34.00,30,0,1020.00
10685,10,31.00,20,0,620.00
10685,41,9.65,4,0,38.60
10685,47,9.50,15,0,142.50
10686,17,39.00,30,0.2,1170.00
10686,26,31.23,15,0,468.45
10687,9,97.00,50,0.25,4850.00
10687,29,123.79,10,0,1237.90
10687,36,19.00,6,0.25,114.00
10688,10,31.00,18,0.1,558.00
10688,28,45.60,60,0.1,2736.00
10688,34,14.00,14,0,196.00
10689,1,18.00,35,0.25,630.00
10690,56,38.00,20,0.25,760.00
10690,77,13.00,30,0.25,390.00
10691,1,18.00,30,0,540.00
10691,29,123.79,40,0,4951.60
10691,43,46.00,40,0,1840.00
10691,44,19.45,24,0,466.80
10691,62,49.30,48,0,2366.40
10692,63,43.90,20,0,878.00
10693,9,97.00,6,0,582.00
10693,54,7.45,60,0.15,447.00
10693,69,36.00,30,0.15,1080.00
10693,73,15.00,15,0.15,225.00
10694,7,30.00,90,0,2700.00
10694,59,55.00,25,0,1375.00
10694,70,15.00,50,0,750.00
10695,8,40.00,10,0,400.00
10695,12,38.00,4,0,152.00
10695,24,4.50,20,0,90.00
10696,17,39.00,20,0,780.00
10696,46,12.00,18,0,216.00
10697,19,9.20,7,0.25,64.40
10697,35,18.00,9,0.25,162.00
10697,58,13.25,30,0.25,397.50
10697,70,15.00,30,0.25,450.00
10698,11,21.00,15,0,315.00
10698,17,39.00,8,0.05,312.00
10698,29,123.79,12,0.05,1485.48
10698,65,21.05,65,0.05,1368.25
10698,70,15.00,8,0.05,120.00
10699,47,9.50,12,0,114.00
10700,1,18.00,5,0.2,90.00
10700,34,14.00,12,0.2,168.00
10700,68,12.50,40,0.2,500.00
10700,71,21.50,60,0.2,1290.00
10701,59,55.00,42,0.15,2310.00
10701,71,21.50,20,0.15,430.00
10701,76,18.00,35,0.15,630.00
10702,3,10.00,6,0,60.00
10702,76,18.00,15,0,270.00
10703,2,19.00,5,0,95.00
10703,59,55.00,35,0,1925.00
10703,73,15.00,35,0,525.00
10704,4,22.00,6,0,132.00
10704,24,4.50,35,0,157.50
10704,48,12.75,24,0,306.00
10705,31,12.50,20,0,250.00
10705,32,32.00,4,0,128.00
10706,16,17.45,20,0,349.00
10706,43,46.00,24,0,1104.00
10706,59,55.00,8,0,440.00
10707,55,24.00,21,0,504.00
10707,57,19.50,40,0,780.00
10707,70,15.00,28,0.15,420.00
10708,5,21.35,4,0,85.40
10708,36,19.00,5,0,95.00
10709,8,40.00,40,0,1600.00
10709,51,53.00,28,0,1484.00
10709,60,34.00,10,0,340.00
10710,19,9.20,5,0,46.00
10710,47,9.50,5,0,47.50
10711,19,9.20,12,0,110.40
10711,41,9.65,42,0,405.30
10711,53,32.80,120,0,3936.00
10712,53,32.80,3,0.05,98.40
10712,56,38.00,30,0,1140.00
10713,10,31.00,18,0,558.00
10713,26,31.23,30,0,936.90
10713,45,9.50,110,0,1045.00
10713,46,12.00,24,0,288.00
10714,2,19.00,30,0.25,570.00
10714,17,39.00,27,0.25,1053.00
10714,47,9.50,50,0.25,475.00
10714,56,38.00,18,0.25,684.00
10714,58,13.25,12,0.25,159.00
10715,10,31.00,21,0,651.00
10715,71,21.50,30,0,645.00
10716,21,10.00,5,0,50.00
10716,51,53.00,7,0,371.00
10716,61,28.50,10,0,285.00
10717,21,10.00,32,0.05,320.00
10717,54,7.45,15,0,111.75
10717,69,36.00,25,0.05,900.00
10718,12,38.00,36,0,1368.00
10718,16,17.45,20,0,349.00
10718,36,19.00,40,0,760.00
10718,62,49.30,20,0,986.00
10719,18,62.50,12,0.25,750.00
10719,30,25.89,3,0.25,77.67
10719,54,7.45,40,0.25,298.00
10720,35,18.00,21,0,378.00
10720,71,21.50,8,0,172.00
10721,44,19.45,50,0.05,972.50
10722,2,19.00,3,0,57.00
10722,31,12.50,50,0,625.00
10722,68,12.50,45,0,562.50
10722,75,7.75,42,0,325.50
10723,26,31.23,15,0,468.45
10724,10,31.00,16,0,496.00
10724,61,28.50,5,0,142.50
10725,41,9.65,12,0,115.80
10725,52,7.00,4,0,28.00
10725,55,24.00,6,0,144.00
10726,4,22.00,25,0,550.00
10726,11,21.00,5,0,105.00
10727,17,39.00,20,0.05,780.00
10727,56,38.00,10,0.05,380.00
10727,59,55.00,10,0.05,550.00
10728,30,25.89,15,0,388.35
10728,40,18.40,6,0,110.40
10728,55,24.00,12,0,288.00
10728,60,34.00,15,0,510.00
10729,1,18.00,50,0,900.00
10729,21,10.00,30,0,300.00
10729,50,16.25,40,0,650.00
10730,16,17.45,15,0.05,261.75
10730,31,12.50,3,0.05,37.50
10730,65,21.05,10,0.05,210.50
10731,21,10.00,40,0.05,400.00
10731,51,53.00,30,0.05,1590.00
10732,76,18.00,20,0,360.00
10733,14,23.25,16,0,372.00
10733,28,45.60,20,0,912.00
10733,52,7.00,25,0,175.00
10734,6,25.00,30,0,750.00
10734,30,25.89,15,0,388.35
10734,76,18.00,20,0,360.00
10735,61,28.50,20,0.1,570.00
10735,77,13.00,2,0.1,26.00
10736,65,21.05,40,0,842.00
10736,75,7.75,20,0,155.00
10737,13,6.00,4,0,24.00
10737,41,9.65,12,0,115.80
10738,16,17.45,3,0,52.35
10739,36,19.00,6,0,114.00
10739,52,7.00,18,0,126.00
10740,28,45.60,5,0.2,228.00
10740,35,18.00,35,0.2,630.00
10740,45,9.50,40,0.2,380.00
10740,56,38.00,14,0.2,532.00
10741,2,19.00,15,0.2,285.00
10742,3,10.00,20,0,200.00
10742,60,34.00,50,0,1700.00
10742,72,34.80,35,0,1218.00
10743,46,12.00,28,0.05,336.00
10744,40,18.40,50,0.2,920.00
10745,18,62.50,24,0,1500.00
10745,44,19.45,16,0,311.20
10745,59,55.00,45,0,2475.00
10745,72,34.80,7,0,243.60
10746,13,6.00,6,0,36.00
10746,42,14.00,28,0,392.00
10746,62,49.30,9,0,443.70
10746,69,36.00,40,0,1440.00
10747,31,12.50,8,0,100.00
10747,41,9.65,35,0,337.75
10747,63,43.90,9,0,395.10
10747,69,36.00,30,0,1080.00
10748,23,9.00,44,0,396.00
10748,40,18.40,40,0,736.00
10748,56,38.00,28,0,1064.00
10749,56,38.00,15,0,570.00
10749,59,55.00,6,0,330.00
10749,76,18.00,10,0,180.00
10750,14,23.25,5,0.15,116.25
10750,45,9.50,40,0.15,380.00
10750,59,55.00,25,0.15,1375.00
10751,26,31.23,12,0.1,374.76
10751,30,25.89,30,0,776.70
10751,50,16.25,20,0.1,325.00
10751,73,15.00,15,0,225.00
10752,1,18.00,8,0,144.00
10752,69,36.00,3,0,108.00
10753,45,9.50,4,0,38.00
10753,74,10.00,5,0,50.00
10754,40,18.40,3,0,55.20
10755,47,9.50,30,0.25,285.00
10755,56,38.00,30,0.25,1140.00
10755,57,19.50,14,0.25,273.00
10755,69,36.00,25,0.25,900.00
10756,18,62.50,21,0.2,1312.50
10756,36,19.00,20,0.2,380.00
10756,68,12.50,6,0.2,75.00
10756,69,36.00,20,0.2,720.00
10757,34,14.00,30,0,420.00
10757,59,55.00,7,0,385.00
10757,62,49.30,30,0,1479.00
10757,64,33.25,24,0,798.00
10758,26,31.23,20,0,624.60
10758,52,7.00,60,0,420.00
10758,70,15.00,40,0,600.00
10759,32,32.00,10,0,320.00
10760,25,14.00,12,0.25,168.00
10760,27,43.90,40,0,1756.00
10760,43,46.00,30,0.25,1380.00
10761,25,14.00,35,0.25,490.00
10761,75,7.75,18,0,139.50
10762,39,18.00,16,0,288.00
10762,47,9.50,30,0,285.00
10762,51,53.00,28,0,1484.00
10762,56,38.00,60,0,2280.00
10763,21,10.00,40,0,400.00
10763,22,21.00,6,0,126.00
10763,24,4.50,20,0,90.00
10764,3,10.00,20,0.1,200.00
10764,39,18.00,130,0.1,2340.00
10765,65,21.05,80,0.1,1684.00
10766,2,19.00,40,0,760.00
10766,7,30.00,35,0,1050.00
10766,68,12.50,40,0,500.00
10767,42,14.00,2,0,28.00
10768,22,21.00,4,0,84.00
10768,31,12.50,50,0,625.00
10768,60,34.00,15,0,510.00
10768,71,21.50,12,0,258.00
10769,41,9.65,30,0.05,289.50
10769,52,7.00,15,0.05,105.00
10769,61,28.50,20,0,570.00
10769,62,49.30,15,0,739.50
10770,11,21.00,15,0.25,315.00
10771,71,21.50,16,0,344.00
10772,29,123.79,18,0,2228.22
10772,59,55.00,25,0,1375.00
10773,17,39.00,33,0,1287.00
10773,31,12.50,70,0.2,875.00
10773,75,7.75,7,0.2,54.25
10774,31,12.50,2,0.25,25.00
10774,66,17.00,50,0,850.00
10775,10,31.00,6,0,186.00
10775,67,14.00,3,0,42.00
10776,31,12.50,16,0.05,200.00
10776,42,14.00,12,0.05,168.00
10776,45,9.50,27,0.05,256.50
10776,51,53.00,120,0.05,6360.00
10777,42,14.00,20,0.2,280.00
10778,41,9.65,10,0,96.50
10779,16,17.45,20,0,349.00
10779,62,49.30,20,0,986.00
10780,70,15.00,35,0,525.00
10780,77,13.00,15,0,195.00
10781,54,7.45,3,0.2,22.35
10781,56,38.00,20,0.2,760.00
10781,74,10.00,35,0,350.00
10782,31,12.50,1,0,12.50
10783,31,12.50,10,0,125.00
10783,38,263.50,5,0,1317.50
10784,36,19.00,30,0,570.00
10784,39,18.00,2,0.15,36.00
10784,72,34.80,30,0.15,1044.00
10785,10,31.00,10,0,310.00
10785,75,7.75,10,0,77.50
10786,8,40.00,30,0.2,1200.00
10786,30,25.89,15,0.2,388.35
10786,75,7.75,42,0.2,325.50
10787,2,19.00,15,0.05,285.00
10787,29,123.79,20,0.05,2475.80
10788,19,9.20,50,0.05,460.00
10788,75,7.75,40,0.05,310.00
10789,18,62.50,30,0,1875.00
10789,35,18.00,15,0,270.00
10789,63,43.90,30,0,1317.00
10789,68,12.50,18,0,225.00
10790,7,30.00,3,0.15,90.00
10790,56,38.00,20,0.15,760.00
10791,29,123.79,14,0.05,1733.06
10791,41,9.65,20,0.05,193.00
10792,2,19.00,10,0,190.00
10792,54,7.45,3,0,22.35
10792,68,12.50,15,0,187.50
10793,41,9.65,14,0,135.10
10793,52,7.00,8,0,56.00
10794,14,23.25,15,0.2,348.75
10794,54,7.45,6,0.2,44.70
10795,16,17.45,65,0,1134.25
10795,17,39.00,35,0.25,1365.00
10796,26,31.23,21,0.2,655.83
10796,44,19.45,10,0,194.50
10796,64,33.25,35,0.2,1163.75
10796,69,36.00,24,0.2,864.00
10797,11,21.00,20,0,420.00
10798,62,49.30,2,0,98.60
10798,72,34.80,10,0,348.00
10799,13,6.00,20,0.15,120.00
10799,24,4.50,20,0.15,90.00
10799,59,55.00,25,0,1375.00
10800,11,21.00,50,0.1,1050.00
10800,51,53.00,10,0.1,530.00
10800,54,7.45,7,0.1,52.15
10801,17,39.00,40,0.25,1560.00
10801,29,123.79,20,0.25,2475.80
10802,30,25.89,25,0.25,647.25
10802,51,53.00,30,0.25,1590.00
10802,55,24.00,60,0.25,1440.00
10802,62,49.30,5,0.25,246.50
10803,19,9.20,24,0.05,220.80
10803,25,14.00,15,0.05,210.00
10803,59,55.00,15,0.05,825.00
10804,10,31.00,36,0,1116.00
10804,28,45.60,24,0,1094.40
10804,49,20.00,4,0.15,80.00
10805,34,14.00,10,0,140.00
10805,38,263.50,10,0,2635.00
10806,2,19.00,20,0.25,380.00
10806,65,21.05,2,0,42.10
10806,74,10.00,15,0.25,150.00
10807,40,18.40,1,0,18.40
10808,56,38.00,20,0.15,760.00
10808,76,18.00,50,0.15,900.00
10809,52,7.00,20,0,140.00
10810,13,6.00,7,0,42.00
10810,25,14.00,5,0,70.00
10810,70,15.00,5,0,75.00
10811,19,9.20,15,0,138.00
10811,23,9.00,18,0,162.00
10811,40,18.40,30,0,552.00
10812,31,12.50,16,0.1,200.00
10812,72,34.80,40,0.1,1392.00
10812,77,13.00,20,0,260.00
10813,2,19.00,12,0.2,228.00
10813,46,12.00,35,0,420.00
10814,41,9.65,20,0,193.00
10814,43,46.00,20,0.15,920.00
10814,48,12.75,8,0.15,102.00
10814,61,28.50,30,0.15,855.00
10815,33,2.50,16,0,40.00
10816,38,263.50,30,0.05,7905.00
10816,62,49.30,20,0.05,986.00
10817,26,31.23,40,0.15,1249.20
10817,38,263.50,30,0,7905.00
10817,40,18.40,60,0.15,1104.00
10817,62,49.30,25,0.15,1232.50
10818,32,32.00,20,0,640.00
10818,41,9.65,20,0,193.00
10819,43,46.00,7,0,322.00
10819,75,7.75,20,0,155.00
10820,56,38.00,30,0,1140.00
10821,35,18.00,20,0,360.00
10821,51,53.00,6,0,318.00
10822,62,49.30,3,0,147.90
10822,70,15.00,6,0,90.00
10823,11,21.00,20,0.1,420.00
10823,57,19.50,15,0,292.50
10823,59,55.00,40,0.1,2200.00
10823,77,13.00,15,0.1,195.00
10824,41,9.65,12,0,115.80
10824,70,15.00,9,0,135.00
10825,26,31.23,12,0,374.76
10825,53,32.80,20,0,656.00
10826,31,12.50,35,0,437.50
10826,57,19.50,15,0,292.50
10827,10,31.00,15,0,465.00
10827,39,18.00,21,0,378.00
10828,20,81.00,5,0,405.00
10828,38,263.50,2,0,527.00
10829,2,19.00,10,0,190.00
10829,8,40.00,20,0,800.00
10829,13,6.00,10,0,60.00
10829,60,34.00,21,0,714.00
10830,6,25.00,6,0,150.00
10830,39,18.00,28,0,504.00
10830,60,34.00,30,0,1020.00
10830,68,12.50,24,0,300.00
10831,19,9.20,2,0,18.40
10831,35,18.00,8,0,144.00
10831,38,263.50,8,0,2108.00
10831,43,46.00,9,0,414.00
10832,13,6.00,3,0.2,18.00
10832,25,14.00,10,0.2,140.00
10832,44,19.45,16,0.2,311.20
10832,64,33.25,3,0,99.75
10833,7,30.00,20,0.1,600.00
10833,31,12.50,9,0.1,112.50
10833,53,32.80,9,0.1,295.20
10834,29,123.79,8,0.05,990.32
10834,30,25.89,20,0.05,517.80
10835,59,55.00,15,0,825.00
10835,77,13.00,2,0.2,26.00
10836,22,21.00,52,0,1092.00
10836,35,18.00,6,0,108.00
10836,57,19.50,24,0,468.00
10836,60,34.00,60,0,2040.00
10836,64,33.25,30,0,997.50
10837,13,6.00,6,0,36.00
10837,40,18.40,25,0,460.00
10837,47,9.50,40,0.25,380.00
10837,76,18.00,21,0.25,378.00
10838,1,18.00,4,0.25,72.00
10838,18,62.50,25,0.25,1562.50
10838,36,19.00,50,0.25,950.00
10839,58,13.25,30,0.1,397.50
10839,72,34.80,15,0.1,522.00
10840,25,14.00,6,0.2,84.00
10840,39,18.00,10,0.2,180.00
10841,10,31.00,16,0,496.00
